AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,LOC_QUOTIENT,A_MEAN,A_MEDIAN,A_PCT10,A_PCT90,H_MEAN,H_MEDIAN
25,Massachusetts,29-2034,Radiologic Technologists and Technicians,5010.0,1.375,0.95,96180.0,99910.0,64030.0,128990.0,46.24,48.03
25,Massachusetts,31-9092,Medical Assistants,16210.0,4.449,0.86,50390.0,48540.0,40190.0,60850.0,24.22,23.34
25,Massachusetts,33-9032,Security Guards,24100.0,6.617,0.82,45680.0,44950.0,36090.0,57440.0,21.96,21.61
25,Massachusetts,35-3031,Waiters and Waitresses,50160.0,13.77,0.92,44550.0,36390.0,31400.0,70560.0,21.42,17.5
25,Massachusetts,41-1011,First-Line Supervisors of Retail Sales Workers,21480.0,5.896,0.82,58290.0,53050.0,38410.0,81310.0,28.03,25.51
25,Massachusetts,41-2031,Retail Salespersons,86410.0,23.721,0.96,40530.0,36320.0,32500.0,48900.0,19.49,17.46
26,Michigan,11-0000,Management Occupations,286280.0,65.203,0.92,128130.0,109010.0,56100.0,212680.0,61.6,52.41
26,Michigan,11-3031,Financial Managers,19690.0,4.485,0.84,153860.0,135290.0,79650.0,239130.0,73.97,65.05
26,Michigan,13-1161,Market Research Analysts and Marketing Specialists,23180.0,5.28,0.95,76170.0,68120.0,39530.0,125030.0,36.62,32.75
26,Michigan,13-2011,Accountants and Auditors,43910.0,10.0,1.06,85460.0,77720.0,50240.0,130320.0,41.09,37.37
26,Michigan,15-0000,Computer and Mathematical Occupations,125570.0,28.599,0.85,96590.0,94110.0,47890.0,146000.0,46.44,45.24
26,Michigan,15-1211,Computer Systems Analysts,14990.0,3.415,1.06,102420.0,100240.0,63790.0,133230.0,49.24,48.19
26,Michigan,15-1212,Information Security Analysts,3120.0,0.711,0.61,107630.0,104540.0,61310.0,164100.0,51.75,50.26
26,Michigan,15-1252,Software Developers,41490.0,9.45,0.88,114890.0,107820.0,74200.0,161850.0,55.23,51.84
26,Michigan,23-1011,Lawyers,16060.0,3.658,0.75,148340.0,126600.0,64420.0,,71.32,60.87
26,Michigan,23-2011,Paralegals and Legal Assistants,7240.0,1.648,0.69,65430.0,61490.0,44110.0,88000.0,31.46,29.56
26,Michigan,25-2021,"Elementary School Teachers, Except Special Education",40200.0,9.157,1.01,66520.0,62350.0,46130.0,91140.0,,
26,Michigan,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",24380.0,5.553,0.8,68890.0,64000.0,45950.0,95420.0,,
26,Michigan,29-1051,Pharmacists,9640.0,2.197,1.03,129620.0,136070.0,58910.0,164960.0,62.32,65.42
26,Michigan,29-1141,Registered Nurses,104210.0,23.735,1.12,90580.0,85670.0,70150.0,106770.0,43.55,41.19
26,Michigan,29-2034,Radiologic Technologists and Technicians,7180.0,1.635,1.13,71670.0,68480.0,53460.0,88010.0,34.46,32.92
26,Michigan,31-9092,Medical Assistants,23620.0,5.38,1.05,40600.0,38840.0,35090.0,47280.0,19.52,18.67
26,Michigan,33-9032,Security Guards,25760.0,5.867,0.73,40100.0,38120.0,27970.0,54600.0,19.28,18.33
26,Michigan,35-3031,Waiters and Waitresses,64920.0,14.787,0.99,40530.0,35940.0,22010.0,63800.0,19.49,17.28
26,Michigan,41-1011,First-Line Supervisors of Retail Sales Workers,29520.0,6.722,0.93,50310.0,46640.0,31050.0,70590.0,24.19,22.43
26,Michigan,41-2031,Retail Salespersons,111210.0,25.33,1.03,38270.0,33340.0,25620.0,49700.0,18.4,16.03
27,Minnesota,11-0000,Management Occupations,200060.0,68.502,0.96,137180.0,122230.0,58790.0,221700.0,65.95,58.76
27,Minnesota,11-3031,Financial Managers,16520.0,5.655,1.07,170550.0,158040.0,98430.0,,81.99,75.98
27,Minnesota,13-1161,Market Research Analysts and Marketing Specialists,24650.0,8.441,1.51,89940.0,81460.0,48520.0,139090.0,43.24,39.16
27,Minnesota,13-2011,Accountants and Auditors,30400.0,10.409,1.11,92240.0,81100.0,54840.0,135370.0,44.34,38.99
27,Minnesota,15-0000,Computer and Mathematical Occupations,97460.0,33.37,0.99,107130.0,102590.0,59630.0,163420.0,51.5,49.32
27,Minnesota,15-1211,Computer Systems Analysts,10580.0,3.622,1.12,111350.0,106740.0,73810.0,159350.0,53.53,51.32
27,Minnesota,15-1212,Information Security Analysts,2550.0,0.874,0.75,126150.0,128830.0,79300.0,168960.0,60.65,61.94
27,Minnesota,15-1252,Software Developers,39580.0,13.553,1.26,121600.0,124540.0,75340.0,166910.0,58.46,59.88
27,Minnesota,23-1011,Lawyers,12880.0,4.409,0.91,157360.0,137720.0,69910.0,,75.65,66.21
27,Minnesota,23-2011,Paralegals and Legal Assistants,6640.0,2.275,0.96,71560.0,67320.0,44800.0,98480.0,34.41,32.37
27,Minnesota,25-2021,"Elementary School Teachers, Except Special Education",24320.0,8.327,0.92,70160.0,63120.0,47180.0,97670.0,,
27,Minnesota,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",17850.0,6.111,0.88,71910.0,63950.0,47480.0,99730.0,,
27,Minnesota,29-1051,Pharmacists,6010.0,2.057,0.96,147880.0,154610.0,124080.0,171120.0,71.1,74.33
27,Minnesota,29-1141,Registered Nurses,64740.0,22.167,1.04,99460.0,100870.0,75830.0,128200.0,47.82,48.5
27,Minnesota,29-2034,Radiologic Technologists and Technicians,4250.0,1.454,1.0,83650.0,80960.0,65020.0,102290.0,40.22,38.93
27,Minnesota,31-9092,Medical Assistants,9930.0,3.401,0.66,50190.0,49380.0,39560.0,58910.0,24.13,23.74
27,Minnesota,33-9032,Security Guards,14030.0,4.802,0.6,50110.0,46020.0,34720.0,71050.0,24.09,22.12
27,Minnesota,35-3031,Waiters and Waitresses,38540.0,13.197,0.88,27970.0,24470.0,22570.0,35120.0,13.45,11.77
27,Minnesota,41-1011,First-Line Supervisors of Retail Sales Workers,20350.0,6.968,0.97,51990.0,47310.0,36270.0,74680.0,25.0,22.74
27,Minnesota,41-2031,Retail Salespersons,69640.0,23.847,0.97,38090.0,35310.0,28030.0,48820.0,18.31,16.98
28,Mississippi,11-0000,Management Occupations,53520.0,46.153,0.65,103970.0,85840.0,45820.0,176130.0,49.99,41.27
28,Mississippi,11-3031,Financial Managers,3730.0,3.213,0.61,123590.0,105970.0,56880.0,202320.0,59.42,50.95
28,Mississippi,13-1161,Market Research Analysts and Marketing Specialists,2800.0,2.417,0.43,56680.0,57520.0,23820.0,84660.0,27.25,27.65
28,Mississippi,13-2011,Accountants and Auditors,6940.0,5.983,0.64,74620.0,64170.0,43090.0,115350.0,35.87,30.85
28,Mississippi,15-0000,Computer and Mathematical Occupations,16520.0,14.242,0.42,74690.0,68140.0,35990.0,123910.0,35.91,32.76
28,Mississippi,15-1211,Computer Systems Analysts,2040.0,1.755,0.54,84670.0,82870.0,47350.0,123800.0,40.71,39.84
28,Mississippi,15-1212,Information Security Analysts,560.0,0.485,0.42,89910.0,84640.0,50810.0,134520.0,43.23,40.69
28,Mississippi,15-1252,Software Developers,3200.0,2.757,0.26,87990.0,86460.0,29760.0,136390.0,42.3,41.57
28,Mississippi,23-1011,Lawyers,3200.0,2.761,0.57,112690.0,92610.0,44540.0,199760.0,54.18,44.52
28,Mississippi,23-2011,Paralegals and Legal Assistants,2080.0,1.793,0.75,46310.0,39120.0,34320.0,67620.0,22.27,18.81
28,Mississippi,25-2021,"Elementary School Teachers, Except Special Education",11680.0,10.072,1.11,49400.0,48440.0,37960.0,59630.0,,
28,Mississippi,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",11110.0,9.578,1.38,52060.0,49340.0,39880.0,64620.0,,
28,Mississippi,29-1051,Pharmacists,3060.0,2.635,1.24,127530.0,132420.0,94110.0,156250.0,61.31,63.66
28,Mississippi,29-1141,Registered Nurses,29400.0,25.351,1.19,79470.0,74470.0,58130.0,104040.0,38.21,35.8
28,Mississippi,29-2034,Radiologic Technologists and Technicians,2460.0,2.12,1.46,55740.0,53340.0,36170.0,76170.0,26.8,25.65
28,Mississippi,31-9092,Medical Assistants,3700.0,3.19,0.62,35620.0,34800.0,28080.0,44600.0,17.12,16.73
28,Mississippi,33-9032,Security Guards,9600.0,8.275,1.03,32750.0,29710.0,22110.0,46340.0,15.74,14.28
28,Mississippi,35-3031,Waiters and Waitresses,16160.0,13.933,0.93,24490.0,20340.0,15930.0,37740.0,11.78,9.78
28,Mississippi,41-1011,First-Line Supervisors of Retail Sales Workers,13670.0,11.791,1.63,47140.0,43110.0,27430.0,70320.0,22.66,20.72
28,Mississippi,41-2031,Retail Salespersons,36330.0,31.323,1.27,30540.0,27810.0,20770.0,39860.0,14.68,13.37
29,Missouri,11-0000,Management Occupations,216380.0,74.153,1.04,111750.0,95670.0,44750.0,194860.0,53.73,45.99
29,Missouri,11-3031,Financial Managers,12710.0,4.357,0.82,152020.0,133560.0,77590.0,234660.0,73.09,64.21
29,Missouri,13-1161,Market Research Analysts and Marketing Specialists,13310.0,4.562,0.82,73810.0,64280.0,38650.0,125310.0,35.49,30.9
29,Missouri,13-2011,Accountants and Auditors,25340.0,8.684,0.92,80160.0,73210.0,45760.0,128240.0,38.54,35.2
29,Missouri,15-0000,Computer and Mathematical Occupations,85230.0,29.208,0.87,90910.0,81070.0,44850.0,147910.0,43.71,38.98
29,Missouri,15-1211,Computer Systems Analysts,7140.0,2.447,0.76,94680.0,92740.0,47860.0,140100.0,45.52,44.59
29,Missouri,15-1212,Information Security Analysts,2560.0,0.877,0.75,107250.0,102440.0,59530.0,158880.0,51.56,49.25
29,Missouri,15-1252,Software Developers,17060.0,5.845,0.54,114240.0,114550.0,63210.0,163270.0,54.93,55.07
29,Missouri,23-1011,Lawyers,11950.0,4.096,0.84,158200.0,124210.0,57560.0,,76.06,59.71
29,Missouri,23-2011,Paralegals and Legal Assistants,6410.0,2.197,0.92,60260.0,58730.0,37400.0,84610.0,28.97,28.24
29,Missouri,25-2021,"Elementary School Teachers, Except Special Education",40380.0,13.838,1.53,54470.0,48250.0,37950.0,76400.0,,
29,Missouri,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",20850.0,7.144,1.03,58640.0,50780.0,38300.0,79600.0,,
29,Missouri,29-1051,Pharmacists,7070.0,2.422,1.14,136170.0,137910.0,86010.0,165210.0,65.47,66.3
29,Missouri,29-1141,Registered Nurses,74270.0,25.452,1.2,81950.0,79770.0,58510.0,103140.0,39.4,38.35
29,Missouri,29-2034,Radiologic Technologists and Technicians,4620.0,1.583,1.09,70330.0,67120.0,50400.0,93270.0,33.81,32.27
29,Missouri,31-9092,Medical Assistants,11860.0,4.064,0.79,40500.0,39310.0,33370.0,46940.0,19.47,18.9
29,Missouri,33-9032,Security Guards,19180.0,6.574,0.82,45880.0,40680.0,31010.0,69550.0,22.06,19.56
29,Missouri,35-3031,Waiters and Waitresses,43360.0,14.859,0.99,32790.0,26950.0,25580.0,48270.0,15.76,12.96
29,Missouri,41-1011,First-Line Supervisors of Retail Sales Workers,18460.0,6.326,0.88,48720.0,45580.0,30940.0,71620.0,23.43,21.92
29,Missouri,41-2031,Retail Salespersons,63100.0,21.623,0.88,35440.0,31250.0,26760.0,45520.0,17.04,15.03
30,Montana,11-0000,Management Occupations,29500.0,57.847,0.81,110810.0,97550.0,48050.0,185600.0,53.27,46.9
30,Montana,11-3031,Financial Managers,1400.0,2.748,0.52,143990.0,126190.0,78740.0,224990.0,69.22,60.67
30,Montana,13-1161,Market Research Analysts and Marketing Specialists,1490.0,2.921,0.52,72630.0,66840.0,38350.0,121690.0,34.92,32.14
30,Montana,13-2011,Accountants and Auditors,4680.0,9.168,0.98,80040.0,74400.0,48730.0,121140.0,38.48,35.77
30,Montana,15-0000,Computer and Mathematical Occupations,9640.0,18.907,0.56,89630.0,79100.0,45310.0,141450.0,43.09,38.03
30,Montana,15-1211,Computer Systems Analysts,860.0,1.696,0.53,100840.0,89060.0,60090.0,168480.0,48.48,42.82
30,Montana,15-1212,Information Security Analysts,,,,99560.0,87100.0,70920.0,137540.0,47.86,41.87
30,Montana,15-1252,Software Developers,2070.0,4.061,0.38,120950.0,100190.0,62890.0,216250.0,58.15,48.17
30,Montana,23-1011,Lawyers,2460.0,4.823,0.99,109190.0,100750.0,56180.0,192280.0,52.49,48.44
30,Montana,23-2011,Paralegals and Legal Assistants,1060.0,2.074,0.87,56870.0,54230.0,45080.0,76700.0,27.34,26.07
30,Montana,25-2021,"Elementary School Teachers, Except Special Education",4510.0,8.852,0.98,58300.0,56200.0,37080.0,80100.0,,
30,Montana,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",3550.0,6.956,1.0,57760.0,58730.0,37460.0,77930.0,,
30,Montana,29-1051,Pharmacists,1330.0,2.608,1.22,135130.0,137230.0,100990.0,161590.0,64.97,65.98
30,Montana,29-1141,Registered Nurses,10540.0,20.666,0.97,88480.0,81560.0,67720.0,109450.0,42.54,39.21
30,Montana,29-2034,Radiologic Technologists and Technicians,860.0,1.68,1.16,72120.0,75280.0,53940.0,91020.0,34.67,36.19
30,Montana,31-9092,Medical Assistants,2290.0,4.485,0.87,45060.0,45440.0,37750.0,53010.0,21.66,21.85
30,Montana,33-9032,Security Guards,1440.0,2.832,0.35,39130.0,38300.0,28770.0,47940.0,18.81,18.41
30,Montana,35-3031,Waiters and Waitresses,7630.0,14.956,1.0,28660.0,22630.0,21420.0,44580.0,13.78,10.88
30,Montana,41-1011,First-Line Supervisors of Retail Sales Workers,5200.0,10.197,1.41,52380.0,47970.0,33230.0,76420.0,25.18,23.06
30,Montana,41-2031,Retail Salespersons,13500.0,26.47,1.07,37160.0,35000.0,27760.0,49040.0,17.86,16.83
31,Nebraska,11-0000,Management Occupations,73010.0,71.852,1.01,117900.0,102670.0,52280.0,193580.0,56.68,49.36
31,Nebraska,11-3031,Financial Managers,5480.0,5.392,1.02,151460.0,134410.0,82240.0,225140.0,72.82,64.62
31,Nebraska,13-1161,Market Research Analysts and Marketing Specialists,3890.0,3.832,0.69,63610.0,55630.0,40550.0,98110.0,30.58,26.74
31,Nebraska,13-2011,Accountants and Auditors,10080.0,9.921,1.06,75670.0,69980.0,47370.0,106770.0,36.38,33.64
31,Nebraska,15-0000,Computer and Mathematical Occupations,32410.0,31.894,0.95,94770.0,91910.0,50270.0,138520.0,45.56,44.19
31,Nebraska,15-1211,Computer Systems Analysts,2250.0,2.211,0.68,94930.0,92090.0,60250.0,133500.0,45.64,44.27
31,Nebraska,15-1212,Information Security Analysts,1120.0,1.101,0.95,103310.0,95470.0,67990.0,142470.0,49.67,45.9
31,Nebraska,15-1252,Software Developers,8940.0,8.795,0.82,116110.0,116420.0,77300.0,146310.0,55.82,55.97
31,Nebraska,23-1011,Lawyers,3470.0,3.417,0.7,127010.0,104970.0,60580.0,208100.0,61.06,50.47
31,Nebraska,23-2011,Paralegals and Legal Assistants,1570.0,1.548,0.65,62850.0,61410.0,40200.0,88540.0,30.22,29.53
31,Nebraska,25-2021,"Elementary School Teachers, Except Special Education",8760.0,8.622,0.95,59590.0,61700.0,45760.0,75750.0,,
31,Nebraska,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",7530.0,7.415,1.07,61460.0,61900.0,46040.0,76080.0,,
31,Nebraska,29-1051,Pharmacists,2290.0,2.256,1.06,127300.0,133340.0,58090.0,162550.0,61.2,64.11
31,Nebraska,29-1141,Registered Nurses,24180.0,23.801,1.12,82890.0,81020.0,63290.0,101500.0,39.85,38.95
31,Nebraska,29-2034,Radiologic Technologists and Technicians,1580.0,1.552,1.07,71510.0,68520.0,53590.0,94190.0,34.38,32.94
31,Nebraska,31-9092,Medical Assistants,2560.0,2.524,0.49,45090.0,46080.0,35620.0,56990.0,21.68,22.16
31,Nebraska,33-9032,Security Guards,4440.0,4.366,0.54,43260.0,38940.0,33680.0,61310.0,20.8,18.72
31,Nebraska,35-3031,Waiters and Waitresses,12930.0,12.723,0.85,39660.0,34000.0,24960.0,61050.0,19.07,16.35
31,Nebraska,41-1011,First-Line Supervisors of Retail Sales Workers,6950.0,6.838,0.95,48750.0,44680.0,33010.0,68890.0,23.44,21.48
31,Nebraska,41-2031,Retail Salespersons,22820.0,22.455,0.91,34570.0,30350.0,26390.0,44900.0,16.62,14.59
32,Nevada,11-0000,Management Occupations,115140.0,75.279,1.06,122930.0,98950.0,47270.0,210010.0,59.1,47.57
32,Nevada,11-3031,Financial Managers,7240.0,4.731,0.89,141580.0,124560.0,65790.0,235410.0,68.07,59.88
32,Nevada,13-1161,Market Research Analysts and Marketing Specialists,5580.0,3.649,0.65,72790.0,62590.0,36550.0,120780.0,35.0,30.09
32,Nevada,13-2011,Accountants and Auditors,5740.0,3.753,0.4,83450.0,78220.0,51430.0,119110.0,40.12,37.6
32,Nevada,15-0000,Computer and Mathematical Occupations,27400.0,17.912,0.53,98220.0,89040.0,47360.0,160900.0,47.22,42.81
32,Nevada,15-1211,Computer Systems Analysts,2500.0,1.635,0.51,100960.0,101810.0,60930.0,131700.0,48.54,48.95
32,Nevada,15-1212,Information Security Analysts,1570.0,1.026,0.88,111340.0,106530.0,49550.0,172440.0,53.53,51.22
32,Nevada,15-1252,Software Developers,4640.0,3.032,0.28,137920.0,129030.0,76000.0,203840.0,66.31,62.03
32,Nevada,23-2011,Paralegals and Legal Assistants,3490.0,2.284,0.96,59740.0,62090.0,27040.0,78760.0,28.72,29.85
32,Nevada,25-2021,"Elementary School Teachers, Except Special Education",9290.0,6.073,0.67,63230.0,62420.0,49870.0,79330.0,,
32,Nevada,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",8500.0,5.555,0.8,66990.0,62870.0,51030.0,81630.0,,
32,Nevada,29-1051,Pharmacists,2330.0,1.526,0.72,133320.0,138650.0,74990.0,163870.0,64.1,66.66
32,Nevada,29-1141,Registered Nurses,27570.0,18.024,0.85,102280.0,101990.0,77960.0,132990.0,49.17,49.03
32,Nevada,29-2034,Radiologic Technologists and Technicians,1530.0,0.999,0.69,94630.0,88120.0,60050.0,121660.0,45.5,42.37
32,Nevada,31-9092,Medical Assistants,7440.0,4.862,0.94,42740.0,43450.0,35280.0,49260.0,20.55,20.89
32,Nevada,33-9032,Security Guards,25610.0,16.745,2.08,39880.0,38340.0,28970.0,48500.0,19.18,18.44
32,Nevada,35-3031,Waiters and Waitresses,39910.0,26.093,1.75,31660.0,24960.0,22790.0,35760.0,15.22,12.0
32,Nevada,41-1011,First-Line Supervisors of Retail Sales Workers,11290.0,7.38,1.02,51340.0,44780.0,31270.0,69820.0,24.68,21.53
32,Nevada,41-2031,Retail Salespersons,41880.0,27.383,1.11,36430.0,33430.0,27030.0,47590.0,17.52,16.07
33,New Hampshire,11-0000,Management Occupations,53290.0,78.005,1.1,144490.0,125320.0,63970.0,231500.0,69.47,60.25
33,New Hampshire,11-3031,Financial Managers,4090.0,5.983,1.13,161010.0,141520.0,92320.0,,77.41,68.04
33,New Hampshire,13-1161,Market Research Analysts and Marketing Specialists,4780.0,6.992,1.25,74520.0,67590.0,41530.0,126720.0,35.83,32.5
33,New Hampshire,13-2011,Accountants and Auditors,7820.0,11.441,1.22,89850.0,82830.0,58300.0,128400.0,43.2,39.82
33,New Hampshire,15-0000,Computer and Mathematical Occupations,22730.0,33.268,0.99,111940.0,103280.0,59110.0,172290.0,53.82,49.66
33,New Hampshire,15-1211,Computer Systems Analysts,2390.0,3.499,1.08,109600.0,100700.0,73510.0,158260.0,52.69,48.41
33,New Hampshire,15-1212,Information Security Analysts,730.0,1.064,0.91,128040.0,129690.0,74920.0,181260.0,61.56,62.35
33,New Hampshire,15-1252,Software Developers,8010.0,11.722,1.09,139860.0,132420.0,85590.0,199160.0,67.24,63.67
33,New Hampshire,23-1011,Lawyers,,,,170110.0,122640.0,76000.0,,81.79,58.96
33,New Hampshire,23-2011,Paralegals and Legal Assistants,1580.0,2.313,0.97,63910.0,60640.0,35870.0,87260.0,30.72,29.16
33,New Hampshire,25-2021,"Elementary School Teachers, Except Special Education",4390.0,6.42,0.71,67900.0,64430.0,46510.0,94080.0,,
33,New Hampshire,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",5860.0,8.581,1.23,69450.0,69340.0,46790.0,96530.0,,
33,New Hampshire,29-1051,Pharmacists,1090.0,1.59,0.75,140440.0,141480.0,112300.0,164220.0,67.52,68.02
33,New Hampshire,29-1141,Registered Nurses,16580.0,24.266,1.14,94620.0,96830.0,69250.0,120120.0,45.49,46.55
33,New Hampshire,29-2034,Radiologic Technologists and Technicians,1160.0,1.694,1.17,82210.0,82010.0,62190.0,102480.0,39.52,39.43
33,New Hampshire,31-9092,Medical Assistants,2990.0,4.377,0.85,47770.0,48040.0,38300.0,57580.0,22.97,23.1
33,New Hampshire,33-9032,Security Guards,2630.0,3.844,0.48,47720.0,44510.0,35430.0,63190.0,22.94,21.4
33,New Hampshire,35-3031,Waiters and Waitresses,10840.0,15.871,1.06,44310.0,39270.0,21960.0,69190.0,21.3,18.88
33,New Hampshire,41-1011,First-Line Supervisors of Retail Sales Workers,6330.0,9.263,1.28,58180.0,50500.0,37060.0,80030.0,27.97,24.28
33,New Hampshire,41-2031,Retail Salespersons,20460.0,29.951,1.22,38910.0,35440.0,28030.0,49730.0,18.71,17.04
34,New Jersey,11-0000,Management Occupations,307440.0,72.331,1.02,175900.0,161920.0,80600.0,,84.57,77.85
34,New Jersey,11-3031,Financial Managers,32370.0,7.616,1.43,211620.0,188750.0,128690.0,,101.74,90.74
34,New Jersey,13-1161,Market Research Analysts and Marketing Specialists,22970.0,5.405,0.97,93780.0,85190.0,47650.0,148010.0,45.09,40.96
34,New Jersey,13-2011,Accountants and Auditors,43540.0,10.243,1.09,113110.0,101340.0,65670.0,166230.0,54.38,48.72
34,New Jersey,15-0000,Computer and Mathematical Occupations,164420.0,38.683,1.15,122030.0,118830.0,61010.0,179830.0,58.67,57.13
34,New Jersey,15-1211,Computer Systems Analysts,17290.0,4.067,1.26,124650.0,123640.0,70790.0,173320.0,59.93,59.44
34,New Jersey,15-1212,Information Security Analysts,4730.0,1.113,0.96,141130.0,135390.0,83840.0,198050.0,67.85,65.09
34,New Jersey,15-1252,Software Developers,57120.0,13.438,1.25,140520.0,132400.0,84220.0,205420.0,67.56,63.65
34,New Jersey,23-1011,Lawyers,23360.0,5.495,1.13,186430.0,158470.0,78850.0,,89.63,76.19
34,New Jersey,23-2011,Paralegals and Legal Assistants,11720.0,2.757,1.16,69010.0,62790.0,44540.0,98360.0,33.18,30.19
34,New Jersey,25-2021,"Elementary School Teachers, Except Special Education",42360.0,9.966,1.1,79730.0,77150.0,59880.0,102920.0,,
34,New Jersey,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",34510.0,8.118,1.17,84800.0,80440.0,62160.0,104920.0,,
34,New Jersey,29-1051,Pharmacists,10930.0,2.571,1.21,134360.0,132510.0,107860.0,164020.0,64.6,63.71
34,New Jersey,29-1141,Registered Nurses,95150.0,22.387,1.05,106990.0,102730.0,81670.0,130540.0,51.44,49.39
34,New Jersey,29-2034,Radiologic Technologists and Technicians,6210.0,1.462,1.01,89390.0,85520.0,67620.0,105440.0,42.98,41.12
34,New Jersey,31-9092,Medical Assistants,22530.0,5.3,1.03,46000.0,46280.0,35150.0,57470.0,22.12,22.25
34,New Jersey,33-9032,Security Guards,37970.0,8.933,1.11,43270.0,38720.0,32750.0,60500.0,20.8,18.62
34,New Jersey,35-3031,Waiters and Waitresses,56560.0,13.306,0.89,49510.0,38720.0,31590.0,79090.0,23.8,18.62
34,New Jersey,41-1011,First-Line Supervisors of Retail Sales Workers,29260.0,6.885,0.95,60100.0,52450.0,37450.0,83180.0,28.89,25.22
34,New Jersey,41-2031,Retail Salespersons,87760.0,20.648,0.84,41330.0,35630.0,31470.0,59260.0,19.87,17.13
35,New Mexico,11-0000,Management Occupations,47450.0,55.121,0.77,121270.0,105020.0,57420.0,200130.0,58.31,50.49
35,New Mexico,11-3031,Financial Managers,2430.0,2.818,0.53,134210.0,122180.0,80150.0,204510.0,64.52,58.74
35,New Mexico,13-1161,Market Research Analysts and Marketing Specialists,1830.0,2.124,0.38,63880.0,60200.0,38660.0,91760.0,30.71,28.94
35,New Mexico,13-2011,Accountants and Auditors,6660.0,7.739,0.82,82410.0,77420.0,51590.0,119020.0,39.62,37.22
35,New Mexico,15-0000,Computer and Mathematical Occupations,23780.0,27.623,0.82,103880.0,95360.0,46130.0,178120.0,49.94,45.85
35,New Mexico,15-1211,Computer Systems Analysts,2500.0,2.905,0.9,96720.0,94570.0,57450.0,134670.0,46.5,45.46
35,New Mexico,15-1212,Information Security Analysts,1760.0,2.047,1.76,131220.0,133780.0,83840.0,178370.0,63.09,64.32
35,New Mexico,15-1252,Software Developers,4810.0,5.591,0.52,120080.0,120820.0,61070.0,179270.0,57.73,58.09
35,New Mexico,23-1011,Lawyers,3130.0,3.641,0.75,135860.0,112500.0,71390.0,219410.0,65.32,54.09
35,New Mexico,23-2011,Paralegals and Legal Assistants,1660.0,1.927,0.81,58620.0,56620.0,44050.0,77570.0,28.18,27.22
35,New Mexico,25-2021,"Elementary School Teachers, Except Special Education",7480.0,8.685,0.96,69150.0,65510.0,50770.0,83060.0,,
35,New Mexico,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",6810.0,7.912,1.14,70130.0,66960.0,52190.0,87240.0,,
35,New Mexico,29-1051,Pharmacists,1770.0,2.06,0.97,135670.0,137600.0,86940.0,172630.0,65.23,66.15
35,New Mexico,29-1141,Registered Nurses,17510.0,20.343,0.96,94360.0,88260.0,70630.0,121200.0,45.37,42.43
35,New Mexico,29-2034,Radiologic Technologists and Technicians,1140.0,1.328,0.92,74890.0,74060.0,53980.0,101280.0,36.01,35.61
35,New Mexico,31-9092,Medical Assistants,6320.0,7.338,1.43,40760.0,39000.0,33140.0,50220.0,19.6,18.75
35,New Mexico,33-9032,Security Guards,8240.0,9.571,1.19,45330.0,38650.0,30270.0,66480.0,21.79,18.58
35,New Mexico,35-3031,Waiters and Waitresses,13370.0,15.531,1.04,38420.0,30440.0,25770.0,59880.0,18.47,14.64
35,New Mexico,41-1011,First-Line Supervisors of Retail Sales Workers,7630.0,8.86,1.23,50450.0,45600.0,34060.0,67930.0,24.26,21.92
35,New Mexico,41-2031,Retail Salespersons,23260.0,27.018,1.1,34550.0,31360.0,27170.0,44090.0,16.61,15.08
36,New York,11-0000,Management Occupations,642760.0,67.362,0.95,182530.0,157810.0,71680.0,,87.75,75.87
36,New York,11-3031,Financial Managers,67510.0,7.075,1.33,244250.0,215740.0,115910.0,,117.43,103.72
36,New York,13-1161,Market Research Analysts and Marketing Specialists,75100.0,7.87,1.41,99650.0,91840.0,53170.0,162430.0,47.91,44.16
36,New York,13-2011,Accountants and Auditors,111860.0,11.723,1.25,115490.0,101780.0,62430.0,178500.0,55.52,48.94
36,New York,15-0000,Computer and Mathematical Occupations,299980.0,31.438,0.93,127570.0,119460.0,57680.0,210350.0,61.33,57.43
36,New York,15-1211,Computer Systems Analysts,20950.0,2.196,0.68,115250.0,105610.0,63650.0,170510.0,55.41,50.77
36,New York,15-1212,Information Security Analysts,8860.0,0.929,0.8,139540.0,131100.0,80540.0,211230.0,67.09,63.03
36,New York,15-1252,Software Developers,104130.0,10.913,1.02,159990.0,161260.0,85520.0,223480.0,76.92,77.53
36,New York,23-1011,Lawyers,91440.0,9.583,1.98,208080.0,177210.0,82420.0,,100.04,85.2
36,New York,23-2011,Paralegals and Legal Assistants,28510.0,2.988,1.25,74580.0,66390.0,47880.0,105910.0,35.86,31.92
36,New York,25-2021,"Elementary School Teachers, Except Special Education",103920.0,10.891,1.21,91990.0,82480.0,50270.0,133140.0,,
